SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,Median Home Price
8523,Sorthfork,neighborhood,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,"$367,728"
8523,Eastrange-Piedra Vista,neighborhood,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,"$585,184"
8523,Brookside Estates,neighborhood,CA,CA,Visalia,"Visalia, CA",Tulare County,"$449,640"
8523,Old Town,neighborhood,WA,WA,Arlington,"Seattle-Tacoma-Bellevue, WA",Snohomish County,"$541,127"
8523,Indian Village,neighborhood,NE,NE,Lincoln,"Lincoln, NE",Lancaster County,"$239,906"
8523,Cristina Phase,neighborhood,FL,FL,Riverview,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,"$405,130"
8523,Hopewell,neighborhood,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,"$342,532"
8533,Las Vistas,neighborhood,AZ,AZ,Tucson,"Tucson, AZ",Pima County,"$207,492"
8533,Moncrief Park,neighborhood,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,"$88,085"
8538,Columbus,neighborhood,OK,OK,Tulsa,"Tulsa, OK",Tulsa County,"$184,508"
8539,Lafayette Village,neighborhood,NC,NC,Fayetteville,"Fayetteville, NC",Cumberland County,"$153,022"
8539,Sunview,neighborhood,TX,TX,White Settlement,"Dallas-Fort Worth-Arlington, TX",Tarrant County,"$300,870"
8542,Sunland Springs Village,neighborhood,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$482,760"
8542,Pike,neighborhood,CO,CO,Longmont,"Boulder, CO",Boulder County,"$912,371"
8542,Fort Totten,neighborhood,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,"$452,172"
8545,Caddo Park,neighborhood,TX,TX,Plano,"Dallas-Fort Worth-Arlington, TX",Collin County,"$417,594"
8546,San Jacinto,neighborhood,TX,TX,Galveston,"Houston-The Woodlands-Sugar Land, TX",Galveston County,"$303,161"
8546,Twin Peaks,neighborhood,CA,CA,Lake Arrowhead,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,"$363,391"
8546,Lexington Woods,neighborhood,TX,TX,Spring,"Houston-The Woodlands-Sugar Land, TX",Harris County,"$241,015"
8549,Country View Village-Alamo Farmsteads-Babcock Road,neighborhood,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,"$323,298"
8549,Ballentine Place,neighborhood,VA,VA,Norfolk,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk City,"$253,305"
8551,Indian Springs,neighborhood,OH,OH,Columbus,"Columbus, OH",Franklin County,"$458,926"
8551,Sunset Terrace,neighborhood,TX,TX,Cleburne,"Dallas-Fort Worth-Arlington, TX",Johnson County,"$203,438"
8551,Westridge,neighborhood,TX,TX,Cleburne,"Dallas-Fort Worth-Arlington, TX",Johnson County,"$219,352"
8554,Beverly Woods East,neighborhood,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,"$268,619"
8554,Nassau Shores,neighborhood,NY,NY,Massapequa,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,"$899,831"
8554,Little Italy,neighborhood,DE,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,"$175,801"
8554,Stockdale Greens,neighborhood,CA,CA,Bakersfield,"Bakersfield, CA",Kern County,"$407,610"
8558,Crossview,neighborhood,GA,GA,Cumming,"Atlanta-Sandy Springs-Alpharetta, GA",Forsyth County,"$392,687"
8558,North Central,neighborhood,SC,SC,Charleston,"Charleston-North Charleston, SC",Charleston County,"$687,287"
8558,Whispering Lake,neighborhood,GA,GA,Cumming,"Atlanta-Sandy Springs-Alpharetta, GA",Forsyth County,"$536,815"
8561,Lindale Park,neighborhood,TX,TX,Galveston,"Houston-The Woodlands-Sugar Land, TX",Galveston County,"$227,221"
8562,Waverly,neighborhood,MD,MD,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,"$168,773"
8562,Downtown,neighborhood,OR,OR,Tigard,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,"$590,800"
8562,Hanlon-Longwood,neighborhood,MD,MD,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,"$159,150"
8565,Near Eastside,neighborhood,NY,NY,Syracuse,"Syracuse, NY",Onondaga County,"$235,952"
8565,Islands at Abacoa,neighborhood,FL,FL,Jupiter,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,"$1,080,694"
8565,Roseville Heights,neighborhood,CA,CA,Roseville,"Sacramento-Roseville-Folsom, CA",Placer County,"$424,282"
8569,Mallard Lakes,neighborhood,TX,TX,McKinney,"Dallas-Fort Worth-Arlington, TX",Collin County,"$845,230"
8569,Tollgate Crossing,neighborhood,CO,CO,Aurora,"Denver-Aurora-Lakewood, CO",Arapahoe County,"$598,706"
8569,Briar Glen,neighborhood,NC,NC,Winston-Salem,"Winston-Salem, NC",Forsyth County,"$264,289"
8572,Laurelwood,neighborhood,WA,WA,Federal Way,"Seattle-Tacoma-Bellevue, WA",King County,"$575,977"
8573,Old Town,neighborhood,VA,VA,Harrisonburg,"Harrisonburg, VA",Harrisonburg City,"$498,274"
8574,West End,neighborhood,AR,AR,Jonesboro,"Jonesboro, AR",Craighead County,"$114,814"
8574,Pine Ridge,neighborhood,TX,TX,McKinney,"Dallas-Fort Worth-Arlington, TX",Collin County,"$439,027"
8574,Grand River-St. Marys,neighborhood,MI,MI,Detroit,"Detroit-Warren-Dearborn, MI",Wayne County,"$94,208"
8574,Camino Bandera,neighborhood,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,"$370,277"
8579,Greentree,neighborhood,NE,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County,"$249,412"
8580,Corona Heights,neighborhood,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,"$1,500,479"
8580,San Michele,neighborhood,FL,FL,Palm Beach Gardens,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,"$2,251,439"
8580,Eaton Heights,neighborhood,NH,NH,Manchester,"Manchester-Nashua, NH",Hillsborough County,"$431,379"
8580,Spencer,neighborhood,CT,CT,Manchester,"Hartford-East Hartford-Middletown, CT",Hartford County,"$146,316"
8585,Country Club,neighborhood,NC,NC,Winston-Salem,"Winston-Salem, NC",Forsyth County,"$515,480"
8585,First Ward,neighborhood,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,"$369,222"
8587,Parkside,neighborhood,WI,WI,Kenosha,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County,"$343,740"
8587,Stone Canyon,neighborhood,TX,TX,Round Rock,"Austin-Round Rock-Georgetown, TX",Williamson County,"$548,133"
8590,Sprague-Manor,neighborhood,MA,MA,Dedham,"Boston-Cambridge-Newton, MA-NH",Norfolk County,"$679,938"
8590,Sunny Vale,neighborhood,CO,CO,Aurora,"Denver-Aurora-Lakewood, CO",Arapahoe County,"$421,669"
8593,Westbrook,neighborhood,GA,GA,Cumming,"Atlanta-Sandy Springs-Alpharetta, GA",Forsyth County,"$895,194"
8593,Riverfront,neighborhood,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,"$455,272"
8593,Telfair,neighborhood,GA,GA,Cumming,"Atlanta-Sandy Springs-Alpharetta, GA",Forsyth County,"$767,868"
8593,Briarwood,neighborhood,OK,OK,Tulsa,"Tulsa, OK",Tulsa County,"$209,012"
8597,Von Uhlit Ranch,neighborhood,CA,CA,Napa,"Napa, CA",Napa County,"$711,687"
8597,Brewer's Hill,neighborhood,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,"$356,192"
8597,Galloway Ridge,neighborhood,OH,OH,Columbus,"Columbus, OH",Franklin County,"$326,841"
8597,Normandy Village,neighborhood,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,"$201,197"
8597,Leisure World,neighborhood,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$362,818"
8597,Lawson Farms,neighborhood,TX,TX,Midlothian,"Dallas-Fort Worth-Arlington, TX",Ellis County,"$432,636"
8597,Olentangy Commons,neighborhood,OH,OH,Columbus,"Columbus, OH",Franklin County,"$227,990"
8604,Summit Park,neighborhood,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,"$405,461"
8604,Shingle Creek,neighborhood,MN,MN,Brooklyn Park,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,"$338,582"
8607,Windsor Woods,neighborhood,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,"$312,598"
8607,Fairlawn Heights,neighborhood,OH,OH,Akron,"Akron, OH",Summit County,"$344,160"
8607,Wills Acres,neighborhood,CA,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,"$345,201"
8607,Hogan's Creek,neighborhood,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,"$98,934"
8614,Creston-Pharlap,neighborhood,CA,CA,Cupertino,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,"$3,365,020"
8614,The Sanctuary of Livingston,neighborhood,FL,FL,Lutz,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,"$1,315,880"
8614,Desert View Highlands,neighborhood,CA,CA,Palmdale,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,"$443,981"
8617,Indian Creek,neighborhood,PA,PA,Levittown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,"$358,002"
8617,Liberty,neighborhood,IN,IN,Hobart,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,"$229,214"
8617,Ridgewood,neighborhood,WI,WI,Madison,"Madison, WI",Dane County,"$409,076"
8620,Putnam Heights,neighborhood,WI,WI,Eau Claire,"Eau Claire, WI",Eau Claire County,"$297,626"
8620,Bakersville,neighborhood,NH,NH,Manchester,"Manchester-Nashua, NH",Hillsborough County,"$391,227"
8620,Channel Islands,neighborhood,CA,CA,Oxnard,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,"$1,470,491"
8624,Virginia Commonwealth University,neighborhood,VA,VA,Richmond,"Richmond, VA",Richmond City,"$477,613"
8624,Madison/Unicorn Park,neighborhood,ND,ND,Fargo,"Fargo, ND-MN",Cass County,"$196,181"
8624,Meridian Pointe,neighborhood,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$512,670"
8627,Upper Burton Creek,neighborhood,TX,TX,Bryan,"College Station-Bryan, TX",Brazos County,"$259,626"
8627,Mint Hill,neighborhood,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,"$986,667"
8629,North Meadows,neighborhood,NV,NV,North Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,"$424,551"
8629,Weatogue,neighborhood,CT,CT,Simsbury,"Hartford-East Hartford-Middletown, CT",Hartford County,"$481,226"
8629,Northstar Estates,neighborhood,NV,NV,North Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,"$503,061"
8632,Northwood,neighborhood,WA,WA,Spokane,"Spokane-Spokane Valley, WA",Spokane County,"$556,725"
8632,Third Ward,neighborhood,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,"$431,910"
8632,Mabury Park,neighborhood,CA,CA,Santa Ana,"Los Angeles-Long Beach-Anaheim, CA",Orange County,"$957,956"
8635,Mill Creek,neighborhood,FL,FL,Bradenton,"North Port-Sarasota-Bradenton, FL",Manatee County,"$645,707"
8635,Loma Vista,neighborhood,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,"$106,701"
8637,Leisure Knoll,neighborhood,NJ,NJ,Manchester,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County,"$349,030"
8637,Westies,neighborhood,WI,WI,Wausau,"Wausau-Weston, WI",Marathon County,"$176,445"
8639,Garden Homes,neighborhood,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,"$123,891"
8639,Ballantrae,neighborhood,FL,FL,Land O Lakes,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,"$447,420"
8639,Woodland Beach,neighborhood,MI,MI,Monroe,"Monroe, MI",Monroe County,"$181,001"
8639,Overlook,neighborhood,CT,CT,Waterbury,"New Haven-Milford, CT",New Haven County,"$312,963"
8644,Historic Roosevelt,neighborhood,IN,IN,Elkhart,"Elkhart-Goshen, IN",Elkhart County,"$134,861"
8644,Browning Park,neighborhood,TX,TX,Haltom City,"Dallas-Fort Worth-Arlington, TX",Tarrant County,"$252,396"
8647,Carillon Forest,neighborhood,NC,NC,Durham,"Durham-Chapel Hill, NC",Durham County,"$731,818"
8647,Lochn'ora,neighborhood,NC,NC,Durham,"Durham-Chapel Hill, NC",Durham County,"$644,113"
8647,Steubing Ranch,neighborhood,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,"$322,551"
8647,Baltimore,neighborhood,AL,AL,Mobile,"Mobile, AL",Mobile County,"$53,261"
8651,Kissingbower,neighborhood,GA,GA,Augusta,"Augusta-Richmond County, GA-SC",Richmond County,"$86,721"
8652,Smoketown Jackson,neighborhood,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,"$171,087"
8653,Brewster Hill,neighborhood,NY,NY,Brewster,"New York-Newark-Jersey City, NY-NJ-PA",Putnam County,"$504,341"
8653,Riverfront,neighborhood,MT,MT,Missoula,"Missoula, MT",Missoula County,"$519,484"
8653,Bridgedale,neighborhood,LA,LA,Metairie,"New Orleans-Metairie, LA",Jefferson Parish,"$348,065"
8653,Beechwood Trails,neighborhood,OH,OH,Pataskala,"Columbus, OH",Licking County,"$407,107"
8653,Beverly Crest,neighborhood,NY,NY,Yonkers,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,"$690,270"
8658,Garfield Heights,neighborhood,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,"$200,879"
8658,Bay Creek,neighborhood,WI,WI,Madison,"Madison, WI",Dane County,"$451,692"
8658,The Woods,neighborhood,DE,DE,Newark,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,"$387,456"
8662,Omah Street,neighborhood,NC,NC,Durham,"Durham-Chapel Hill, NC",Durham County,"$257,700"
8663,Trouville,neighborhood,OH,OH,Columbus,"Columbus, OH",Franklin County,"$240,584"
8663,Mark Twain,neighborhood,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,"$42,329"
8663,The Gap,neighborhood,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,"$383,457"
8666,Collins View,neighborhood,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,"$654,931"
8666,Meadowood,neighborhood,WI,WI,Madison,"Madison, WI",Dane County,"$385,488"
8668,Harbordale,neighborhood,FL,FL,Fort Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,"$335,798"
8668,Oakleigh,neighborhood,AL,AL,Mobile,"Mobile, AL",Mobile County,"$60,795"
8670,South End,neighborhood,OR,OR,Oregon City,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,"$535,472"
8671,Skyland,neighborhood,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,"$303,337"
8671,Claytons Park,neighborhood,TX,TX,Atascocita,"Houston-The Woodlands-Sugar Land, TX",Harris County,"$266,328"
8671,Lakes of La Cima,neighborhood,TX,TX,Prosper,"Dallas-Fort Worth-Arlington, TX",Collin County,"$822,637"
8671,South End,neighborhood,AR,AR,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,"$82,864"
8671,Pine Ridge at Crestwood,neighborhood,NJ,NJ,Whiting,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County,"$235,773"
8676,Southern Oaks,neighborhood,CA,CA,Bakersfield,"Bakersfield, CA",Kern County,"$426,289"
8676,Brycewood,neighborhood,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,"$261,808"
8678,Upchurch Farms,neighborhood,NC,NC,Cary,"Raleigh-Cary, NC",Wake County,"$601,694"
8678,Trollwood,neighborhood,ND,ND,Fargo,"Fargo, ND-MN",Cass County,"$284,484"
8678,Hampton,neighborhood,GA,GA,Cumming,"Atlanta-Sandy Springs-Alpharetta, GA",Forsyth County,"$606,939"
8681,College Park,neighborhood,IL,IL,Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,"$262,835"
8681,Porter Square,neighborhood,MA,MA,Somerville,"Boston-Cambridge-Newton, MA-NH",Middlesex County,"$970,766"
8683,Central Beach Alliance,neighborhood,FL,FL,Fort Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,"$543,111"
8683,West Wyoming,neighborhood,PA,PA,Wyoming,"Scranton--Wilkes-Barre, PA",Luzerne County,"$225,292"
8683,Cashion,neighborhood,AZ,AZ,Avondale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$279,820"
8683,SBIC,neighborhood,MD,MD,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,"$335,211"
8687,Highland Oaks,neighborhood,TX,TX,Keller,"Dallas-Fort Worth-Arlington, TX",Tarrant County,"$548,748"
8687,Oakmont,neighborhood,CA,CA,Santa Rosa,"Santa Rosa-Petaluma, CA",Sonoma County,"$735,551"
8687,Chandler Creek,neighborhood,TX,TX,Round Rock,"Austin-Round Rock-Georgetown, TX",Williamson County,"$341,080"
8690,Borba Village,neighborhood,CA,CA,Ontario,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,"$805,951"
8690,Concordia,neighborhood,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,"$233,052"
8690,Edgewood,neighborhood,PA,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,"$323,839"
8690,Canyon,neighborhood,CA,CA,Rancho Cucamonga,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,"$1,064,677"
8694,The Pinehills,neighborhood,MA,MA,Plymouth,"Boston-Cambridge-Newton, MA-NH",Plymouth County,"$834,847"
8697,Cedar Ridge,neighborhood,TX,TX,Waco,"Waco, TX",McLennan County,"$215,370"
8697,Boulevard Park,neighborhood,WA,WA,Burien,"Seattle-Tacoma-Bellevue, WA",King County,"$568,057"
8697,Alafia River Ridge,neighborhood,FL,FL,Riverview,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,"$422,349"
8697,Vilas,neighborhood,WI,WI,Madison,"Madison, WI",Dane County,"$828,502"
8697,Uptown,neighborhood,IL,IL,North Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,"$180,552"
8697,Avondale Melbourne Heights,neighborhood,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,"$262,100"
8704,Carver Park,neighborhood,TX,TX,Galveston,"Houston-The Woodlands-Sugar Land, TX",Galveston County,"$210,376"
8704,Tall Grass,neighborhood,IL,IL,Naperville,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,"$829,507"
8708,Elkhorn Parks-Radcliff,neighborhood,KY,KY,Lexington,"Lexington-Fayette, KY",Fayette County,"$230,292"
8708,Baxter,neighborhood,MI,MI,Grand Rapids,"Grand Rapids-Kentwood, MI",Kent County,"$221,233"
8708,Pullman,neighborhood,CA,CA,Richmond,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,"$484,999"
8708,Luff,neighborhood,MO,MO,Independence,"Kansas City, MO-KS",Jackson County,"$196,475"
8712,Noelridge Park,neighborhood,IA,IA,Cedar Rapids,"Cedar Rapids, IA",Linn County,"$166,146"
8713,Schmitt Park,neighborhood,WI,WI,Green Bay,"Green Bay, WI",Brown County,"$338,233"
8713,San Juan Gardens,neighborhood,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,"$103,714"
8713,Lehi,neighborhood,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$867,907"
8713,Cabrillo,neighborhood,CA,CA,Oxnard,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,"$883,289"
8718,Merrill Park,neighborhood,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,"$168,017"
8718,Saint Mary's,neighborhood,CA,CA,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,"$640,247"
8721,Craighead Forest,neighborhood,AR,AR,Jonesboro,"Jonesboro, AR",Craighead County,"$260,243"
8721,Cherry Creek Racquet Club,neighborhood,CO,CO,Aurora,"Denver-Aurora-Lakewood, CO",Arapahoe County,"$320,403"
8721,Gold Coast,neighborhood,CA,CA,Alameda,"San Francisco-Oakland-Berkeley, CA",Alameda County,"$1,464,114"
8721,Cirby Ranch,neighborhood,CA,CA,Roseville,"Sacramento-Roseville-Folsom, CA",Placer County,"$628,594"
8721,Cuyler/Brownville,neighborhood,GA,GA,Savannah,"Savannah, GA",Chatham County,"$163,752"
8726,Park Ridge,neighborhood,UT,UT,Kearns,"Salt Lake City, UT",Salt Lake County,"$523,392"
8726,Spring Hill - City View,neighborhood,PA,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,"$125,001"
8726,Field,neighborhood,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,"$386,346"
8726,Wade,neighborhood,MI,MI,Detroit,"Detroit-Warren-Dearborn, MI",Wayne County,"$55,573"
8730,Rainsong,neighborhood,TX,TX,Texas City,"Houston-The Woodlands-Sugar Land, TX",Galveston County,"$261,246"
8730,Hollyglen,neighborhood,CA,CA,Hawthorne,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,"$1,277,751"
8730,Park Place South,neighborhood,TX,TX,Texas City,"Houston-The Woodlands-Sugar Land, TX",Galveston County,"$274,591"
8733,Highland View,neighborhood,MD,MD,Silver Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,"$631,558"
8733,Fernwood,neighborhood,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,"$368,589"
8735,Stonehouse,neighborhood,CA,CA,Napa,"Napa, CA",Napa County,"$723,124"
8735,Helena Valley Northeast,neighborhood,MT,MT,Helena,"Helena, MT",Lewis and Clark County,"$668,935"
8740,Northern Point,neighborhood,TX,TX,Tomball,"Houston-The Woodlands-Sugar Land, TX",Harris County,"$256,809"
8740,Lakeshore Ranch,neighborhood,FL,FL,Land O Lakes,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,"$528,621"
8740,Chandler Park,neighborhood,MI,MI,Detroit,"Detroit-Warren-Dearborn, MI",Wayne County,"$59,200"
8740,Southwest,neighborhood,FL,FL,Lakeland,"Lakeland-Winter Haven, FL",Polk County,"$265,687"
8740,Tierra Del Sol,neighborhood,FL,FL,Land O Lakes,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,"$359,082"
8740,South Side,neighborhood,TN,TN,Johnson City,"Johnson City, TN",Washington County,"$246,862"
8740,City Park,neighborhood,LA,LA,Baton Rouge,"Baton Rouge, LA",East Baton Rouge Parish,"$330,327"
8750,Harbour Park,neighborhood,TX,TX,League City,"Houston-The Woodlands-Sugar Land, TX",Galveston County,"$361,725"
8750,East Side,neighborhood,MN,MN,Rochester,"Rochester, MN",Olmsted County,"$225,862"
8753,Rockledge,neighborhood,PA,PA,Jenkintown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,"$372,652"
8753,Buckhead Village,neighborhood,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,"$324,187"
8756,Burke Meadows,neighborhood,TX,TX,Pasadena,"Houston-The Woodlands-Sugar Land, TX",Harris County,"$228,727"
